date,text,location,month,formatted_text,polarity,Subjectivity,Sentiment,Emotion
17-03-2021,Got my first dose of #covidvaccine and the second dose scheduled! @ Mundy's Mill High School https://t.co/T7yjHBnmZJ,"Georgia, USA",3,first dose covidvaccine second dose scheduled mundys mill high school,0.1366666666666667,0.2911111111111111,Positive,No emotion
17-03-2021,"While I appreciate the push to vaccinate those with pre-existing conditions, I wish more institutions recognized the high risk nature of being a SO of a healthcare worker. 

#COVID19 #CovidVaccine","Florida, USA",3,appreciate push vaccinate preexisting conditions wish institutions recognized high risk nature healthcare worker covid19 covidvaccine,0.16,0.5399999999999999,Positive,fear
17-03-2021,"I feel like being a significant other of a healthcare worker should be a “special vaccination category.”

They have been at a much higher risk than the general population for the past year. 

#COVID19 #CovidVaccine https://t.co/Ko3IkUjjJJ","Florida, USA",3,feel like significant healthcare worker special vaccination category much higher risk general population past year covid19 covidvaccine,0.1564285714285714,0.5392857142857143,Positive,positive
17-03-2021,"Retweet and JOIN THE CLUB!
#CovidClub 
#CovidVaccine https://t.co/EInfX2zff7","Georgia, USA",3,retweet join club covidclub covidvaccine,0.0,0.0,Neutral,No emotion
17-03-2021,"JOIN THE CLUB!
#CovidClub
#CovidVaccine https://t.co/I5PTtx40Yp","Georgia, USA",3,join club covidclub covidvaccine,0.0,0.0,Neutral,No emotion
17-03-2021,"I'm still not ""old enough"" for a #CovidVaccine shot.","Indiana, USA",3,still enough covidvaccine shot,0.0,0.5,Neutral,fear
17-03-2021,My only #CovidVaccine side effect so far.  And I’m not mad about it. https://t.co/5ycwHAzYTl,"Michigan, USA",3,covidvaccine side effect,0.0,0.0,Neutral,fear
17-03-2021,"Competed✔️my follow-up survey! Really excited to see their results on #CovidVaccine in pregnancy. If you’re #pregnantandvaccinated, you can participate too: https://t.co/nL8roSHEwN https://t.co/2zSKgbjPId","Florida, USA",3,competedmy followup survey really excited results covidvaccine pregnancy youre pregnantandvaccinated participate,0.375,0.75,Positive,trust
17-03-2021,"it’s a done deal, baby! #CovidVaccine #vaccinated https://t.co/YEGkypqUzP","Florida, USA",3,done deal baby covidvaccine vaccinated,0.0,0.0,Neutral,positive
17-03-2021,"I'm getting my first dose of the #CovidVaccine tomorrow in #Georgia due to my heart condition! I'm going to feel much safer working with public after I've been fully #vaccinated.

Momma Jandreau is very excited!","Georgia, USA",3,getting first dose covidvaccine tomorrow georgia heart condition going feel much safer working public fully vaccinated momma jandreau excited,0.20625,0.3375,Positive,positive
16-03-2021,"3 things:
1. Nobody that brands tough is actually tough. cc: Donald Trump 
2. Bro. I don’t mock a person’s physical appearances...but I’m 45 and you look 10 years older than me. And I’m burnt fucking road. Maybe a #CovidVaccine could help ya out, tough guy. 
3 “ladies” plural lol https://t.co/zRXORDjhjQ","Texas, USA",3,things nobody brands tough actually tough donald trump dont mock persons physical appearancesbut look years older burnt fucking road maybe covidvaccine could help tough ladies plural,-0.2666666666666666,0.6293650793650795,Negative,negative
16-03-2021,"Booked my first Covid19 vaccine appointment for this weekend, then got super excited to hear two lab mates booked their first appointments for this week as well!!! #VaccinesWork #NewNormal #ScienceIsGREAT #CovidVaccine https://t.co/JZS31gVI2x","Kansas, USA",3,booked first covid19 vaccine appointment weekend super excited hear mates booked first appointments week well vaccineswork newnormal scienceisgreat covidvaccine,0.3020833333333333,0.5208333333333334,Positive,positive
16-03-2021,Best button that I have ever received! Round one down!! 💉#covidvaccine #vaccinated #scienceiscool https://t.co/s7T4lql1xt,"South Carolina, USA",3,best button ever received round covidvaccine vaccinated scienceiscool,0.4,0.35,Positive,positive
16-03-2021,"If you know of a Senior in Fulton County GA who needs a ride to their already confirmed #CovidVaccine appointment, tell them to contact Fulton’s StarLine 404-613-6000 😷 https://t.co/yOTnxBZmOx","Georgia, USA",3,know senior fulton county needs ride already confirmed covidvaccine appointment tell contact fultons starline 4046136000,0.4,1.0,Positive,positive
16-03-2021,Moderna shot #1 happened today! #ThisIsOurShot #NotThrowingAwayMyShot #CovidVaccine https://t.co/YHXFwm7vPu,"Virginia, USA",3,moderna shot happened today thisisourshot notthrowingawaymyshot covidvaccine,0.0,0.0,Neutral,fear
16-03-2021,I got my first #CovidVaccine this morning and a bitch is exhausted. The and my arm hurts! https://t.co/QUZFYWHrb0,"Florida, USA",3,first covidvaccine morning bitch exhausted hurts,-0.075,0.5166666666666666,Negative,negative
16-03-2021,I just got my 1st vaccine. My whole household has at least 1 shot now. #CovidVaccine,"Florida, USA",3,vaccine whole household least shot covidvaccine,-0.0499999999999999,0.4,Negative,positive
16-03-2021,"Got #CovidVaccine last Friday.
@UofSC_SHS, thanks for the smooth arrangements for all.

I am fortunate to live in the era of #medical #science and #PublicHealth that tackles a pandemic in a very short time. https://t.co/cK3DH5xGvz","South Carolina, USA",3,covidvaccine last friday thanks smooth arrangements fortunate live medical science publichealth tackles pandemic short time,0.1623376623376623,0.3238095238095238,Positive,fear
16-03-2021,Dr. Fauci tells Georgia Tech students more work needed on vaccine access #CovidVaccine https://t.co/7oGT7eBRrf,"Georgia, USA",3,fauci tells georgia tech students work needed vaccine access covidvaccine,0.0,0.0,Neutral,positive
16-03-2021,"#Florida
#Jacksonville
#Duval
DUVALFL: ALERTJAX: Educators, Healthcare/EMS Workers, LEO, 60+ years old, and more can receive the COVID-19 vaccine. Info at https://t.co/pz2p9T7HYL

#CovidVaccine","Florida, USA",3,florida jacksonville duval duvalfl alertjax educators healthcareems workers years receive covid19 vaccine info covidvaccine,0.0,0.0,Neutral,positive
16-03-2021,Second #CovidVaccine SCHEDULED,"Alabama, USA",3,second covidvaccine scheduled,0.0,0.0,Neutral,No emotion
16-03-2021,Vaccination 1 of 2 hit me hard!  and they say second has more side affects.  #CovidVaccine #savelives,"Kansas, USA",3,vaccination hard second side affects covidvaccine savelives,-0.1458333333333333,0.2708333333333333,Negative,anger
16-03-2021,"¿Ya les dije que ya me puse mi primera dosis de #CovidVaccine ? En #Virginia el pre-registro se hace en https://t.co/a2jywlu19G es fácil, rápido y GRATIS #vaccinated https://t.co/J9Qk3LwJ7A","Virginia, USA",3,dije puse primera dosis covidvaccine virginia preregistro hace fcil rpido gratis vaccinated,0.0,0.0,Neutral,No emotion
15-03-2021,When you’re part of the 38 milli 😍🥳 thank you again @IMMYdiagnostics for the largest vaccine pod in Oklahoma. #CovidVaccine #sciencesaveslives https://t.co/kUJTA71LYd,"Oklahoma, USA",3,youre part milli thank largest vaccine oklahoma covidvaccine sciencesaveslives,0.0,0.0,Neutral,positive
15-03-2021,The #CovidVaccine is not #Biden #vaccine it’s #DonaldTrump vaccine 💉 #COVID19,"Maryland, USA",3,covidvaccine biden vaccine donaldtrump vaccine covid19,0.0,0.0,Neutral,positive
15-03-2021,@GinaRClark My 1st SARS-CoV-2 quant total Antibody = &gt;250 U/ml with range &lt;0.80 negative &amp; &gt;0.79 positive) Study continues since undetermined what antibody level correlates to immunity against the disease. It “appears” my result was high number=positive so hopefully means 👍🏼🤔#CovidVaccine,"Kansas, USA",3,sarscov2 quant total antibody gt250 range lt080 negative gt079 positive study continues since undetermined antibody level correlates immunity disease appears result high numberpositive hopefully means covidvaccine,0.0218181818181818,0.5588636363636363,Positive,negative
15-03-2021,Has anyone read or heard that the  #CovidVaccine will eventually Deteriorate your lungs and other organs over a period of time? Now I’m having second doubts about taking it.,"Missouri, USA",3,anyone read heard covidvaccine eventually deteriorate lungs organs period time second doubts taking,0.0,0.0,Neutral,anticipation
15-03-2021,People CAN disagree respectfully! It’s a adult thing to do. #Respectfully #America #MyBodyMyChoice #CovidVaccine #agreetodisagree #OpenMinded #BeKind #COVID19 #LiveLife https://t.co/JnEUvZmMCt,"Texas, USA",3,people disagree respectfully adult thing respectfully america mybodymychoice covidvaccine agreetodisagree openminded bekind covid19 livelife,0.3,0.5,Positive,anger
15-03-2021,@axios For the record 63% of population over 65 (which represents over 80% of deaths) have had at least their 1st dose of #vaccine. #CovidVaccine All data straight from #CDC I’m sure #Fauci is aware of this. https://t.co/IOusK5kz6h,"New York, USA",3,record population represents deaths least dose vaccine covidvaccine data straight sure fauci aware,0.1625,0.4847222222222222,Positive,positive
14-03-2021,Covid vaccines don’t do anything to your DNA. There’s your simpleton science lesson for the day #Science #CovidVaccine #KNOWLEDGE,"Pennsylvania, USA",3,covid vaccines dont anything theres simpleton science lesson science covidvaccine knowledge,0.0,0.0,Neutral,trust
14-03-2021,#CovidVaccine #COVID19 I agree with Jeremy's mother. https://t.co/W8s9skLAZo,"Maine, USA",3,covidvaccine covid19 agree jeremys mother,0.0,0.0,Neutral,positive
14-03-2021,Morning update! Our arms continue to be very sore. Cold-like symptoms have diminished. Overall feeling better than when we went to bed. #CovidVaccine,"Florida, USA",3,morning update arms continue sore coldlike symptoms diminished overall feeling better went covidvaccine,0.25,0.25,Positive,negative
14-03-2021,Woke up this morning and read that Italy is going back on lockdown and Germany declared a 3rd wave of #COVID19 Praying that all countries can get in front of #COVID and get the #CovidVaccine to whoever wants to take it. https://t.co/8ydTTWCo4f,"Pennsylvania, USA",3,woke morning read italy going back lockdown germany declared wave covid19 praying countries front covid covidvaccine whoever wants take,0.1,0.05,Positive,No emotion
14-03-2021,Also think Bill Gates is messaging me via arm pain will investigate further #CovidVaccine,"Oklahoma, USA",3,also think bill gates messaging pain investigate covidvaccine,0.0,0.0,Neutral,fear
14-03-2021,A couple hours later... We both have mild cold-like symptoms &amp; fatigue. Our arms are feeling pretty sore too. All symptoms we were expecting. Trying to stay away from Tylenol/ Ibuprofen as research suggested. Update in the morning! #CovidVaccine,"Florida, USA",3,couple hours later mild coldlike symptoms fatigue arms feeling pretty sore symptoms expecting trying stay away tylenol ibuprofen research suggested update morning covidvaccine,0.1944444444444444,0.5,Positive,negative
14-03-2021,"Shot update: overall exhausted, kinda achey, got a headache, and my arm is still sore. Other than that, I'm okay.

#ThisIsOurShot #COVID19 #CovidVaccine #VaccinesSaveLives #vaccinescauseadults","North Carolina, USA",3,shot update overall exhausted kinda achey headache still sore okay thisisourshot covid19 covidvaccine vaccinessavelives vaccinescauseadults,0.0333333333333333,0.3999999999999999,Positive,negative
14-03-2021,Awesome to see you @chrisharris101 at the COTA #CovidVaccine Drive through #wedoitforourpeople,"Texas, USA",3,awesome cota covidvaccine drive wedoitforourpeople,1.0,1.0,Positive,No emotion
14-03-2021,"While I’m thrilled Patty has 1 dose of the #PfizerBioNTech #CovidVaccine, I’m jealous!

Her immune system is building it’s response as we watch #MasterChef; I’m gaining weight just looking at the steaks. https://t.co/YXsNvknzae","Pennsylvania, USA",3,thrilled patty dose pfizerbiontech covidvaccine jealous immune system building response watch masterchef gaining weight looking steaks,0.6,0.7,Positive,positive
14-03-2021,@AP And not one of them golfing 🏌️‍♂️ #BidenCalm #CovidVaccine,"Colorado, USA",3,golfing bidencalm covidvaccine,0.0,0.0,Neutral,No emotion
13-03-2021,@RobinMayhallAPR @kemsunde @mynorthoaks Y’all saw my #CovidVaccine #shotface?,"Georgia, USA",3,yall covidvaccine shotface,0.0,0.0,Neutral,No emotion
13-03-2021,"Thank you @Walgreens &amp; @pfizer !!
#CovidVaccine dose #1 of 2 yesterday 💉
The @CDCgov periodic check-ins are good!  I encourage everyone to complete these. The feedback is vital to ensuring they assess the impact from the vaccinations. https://t.co/8WgRLhEnXs","South Carolina, USA",3,thank covidvaccine dose yesterday periodic checkins good encourage everyone complete feedback vital ensuring assess impact vaccinations,0.3,0.4666666666666666,Positive,positive
13-03-2021,Is it ethical to not get the #CovidVaccine #SocialWorkTwitter,"Delaware, USA",3,ethical covidvaccine socialworktwitter,0.2,0.6,Positive,positive
13-03-2021,1 of 2 done #CovidVaccine Brighter days ahead!! https://t.co/4LuB9IImad,"New York, USA",3,done covidvaccine brighter days ahead,0.0,0.0,Neutral,positive
13-03-2021,"Why is it OK for the FDA to recommend that pregnant and breastfeeding women get the #CovidVaccine without a SINGLE study, but not OK to defer a 2nd shot to let an unvaccinated person get a first? @smerconish Dr. @RogerMarshallMD is proposing an altruistic plan. @mass_marion https://t.co/DXWhyJGTL5","Pennsylvania, USA",3,recommend pregnant breastfeeding women covidvaccine without single study defer shot unvaccinated person first proposing altruistic plan,0.1706349206349206,0.3492063492063492,Positive,positive
13-03-2021,"I WILL NOT TAKE THE #CovidVaccine! That’s pretty simple. If someone wants to take it, fine I don’t have a problem with that, however I don’t take any vaccinations, flu or anything else. 

So....... Eat fish heads! LOL","Kentucky, USA",3,take covidvaccine thats pretty simple someone wants take fine dont problem however dont take vaccinations anything else fish heads,0.2166666666666666,0.4892857142857143,Positive,trust
13-03-2021,"I hate that we have to talk about this data but I ♥️ what the data is showing.

Thnx to everyone who had part in research, development, production, distribution, &amp; administration of #CovidVaccine.

Thnx to @jared_whalen &amp; @delawareonline for news &amp; graphics! #ReadLocal #deCOVID https://t.co/8jrZxMGV14","Delaware, USA",3,hate talk data data showing thnx everyone part research development production distribution administration covidvaccine thnx news graphics readlocal decovid,-0.8,0.9,Negative,positive
13-03-2021,Fully vaccinated now!!!! #COVID19 #CovidVaccine https://t.co/71ImLKAsRQ,"Florida, USA",3,fully vaccinated covid19 covidvaccine,0.0,0.0,Neutral,No emotion
12-03-2021,Have you received the #CovidVaccine?,"Indiana, USA",12,received covidvaccine,0.0,0.0,Neutral,positive
12-03-2021,"@serialliar Thank you SO MUCH! I was so excited that I cried. Even if I feel like shit tonight or this weekend, it will be totally worth it! I am extremely immunocompromised, and I finally feel like I can breathe again. Thank you so much @CDCgov!! #COVIDvaccine.","Florida, USA",12,thank much excited cried even feel like shit tonight weekend totally worth extremely immunocompromised finally feel like breathe thank much covidvaccine,0.0916666666666666,0.6416666666666667,Positive,positive
